n,radius,center,randomCenter,centerShift,endpoints,EPZs,EPZsFreq,distance,preprocessingTime,normalProcessingTime
2,800,"[33.64025067958688, -117.83443429448087]","[33.643860421159445, -117.83582963452136]",420.78355556101957,"[[33.63601, -117.82766], [33.63551, -117.82759], [33.64967, -117.83055], [33.64414, -117.84467], [33.67733, -117.85939], [33.6441, -117.84458], [33.64982, -117.83033], [33.64527, -117.84543], [33.63336, -117.82313], [33.64018, -117.82254], [33.63545, -117.82791], [33.63555, -117.8276], [33.63339, -117.82308], [33.64003, -117.82262], [33.63402, -117.82695], [33.63442, -117.82693], [33.63538, -117.82789], [33.63559, -117.82761], [33.64961, -117.83056], [33.64423, -117.84472], [33.64964, -117.83051], [33.64418, -117.84468], [33.64956, -117.8305], [33.64541, -117.84544], [33.636, -117.82768], [33.63548, -117.82756], [33.63714, -117.82821], [33.63763, -117.82816], [33.63568, -117.82761], [33.63556, -117.82759], [33.63339, -117.82315], [33.64034, -117.82245], [33.63264, -117.83895], [33.63245, -117.83959], [33.64965, -117.83047], [33.64551, -117.84545], [33.63764, -117.82815], [33.6375, -117.82811], [33.64963, -117.83051], [33.64419, -117.84466], [33.64963, -117.83052], [33.64534, -117.84545], [33.63319, -117.82257], [33.63989, -117.8227], [33.64961, -117.83052], [33.64409, -117.84457], [33.63335, -117.82301], [33.63996, -117.82266], [33.63542, -117.82754], [33.63539, -117.82754], [33.63681, -117.82816], [33.6374, -117.82806], [33.65107, -117.83513], [33.64558, -117.84554], [33.67638, -117.86301], [33.64541, -117.84542], [33.63539, -117.82792], [33.63551, -117.82759], [33.65112, -117.83513], [33.6285, -117.8061], [33.64957, -117.83051], [33.64415, -117.84454], [33.6374, -117.82805], [33.63759, -117.82815], [33.64767, -117.82833], [33.64012, -117.82257], [33.65122, -117.83495], [33.64536, -117.84546], [33.64955, -117.83051], [33.64409, -117.84456], [33.64934, -117.83013], [33.64417, -117.84464], [33.64958, -117.83047], [33.64412, -117.84461], [33.64962, -117.83051], [33.64407, -117.84457], [33.63337, -117.82311], [33.64012, -117.82258], [33.64965, -117.83053], [33.64419, -117.84468], [33.63339, -117.82311], [33.64009, -117.82255], [33.64975, -117.83065], [33.64419, -117.84467], [33.63568, -117.82761], [33.6356, -117.82759], [33.64782, -117.8281], [33.64886, -117.82958], [33.64962, -117.8305], [33.64423, -117.84478], [33.63415, -117.82709], [33.63444, -117.82687], [33.63418, -117.82718], [33.63442, -117.82688], [33.64961, -117.83052], [33.64414, -117.84466], [33.64958, -117.83049], [33.64409, -117.84462], [33.63624, -117.82807], [33.63759, -117.82817], [33.64966, -117.83054], [33.64404, -117.84458], [33.63339, -117.82311], [33.64404, -117.84453], [33.6496, -117.83051], [33.64402, -117.84448]]","[[33.64389145322502, -117.83585798174066], [33.63655812582695, -117.82105019561321], [33.6359837541127, -117.8255045213519]]","[7, 6, 5]","[4.331571308778772, 1592.478385832334, 1296.4613761626017]",0.48114466667175293,284.0448853969574
3,800,"[33.64025067958688, -117.83443429448087]","[33.638143928585414, -117.8291768537964]",540.8364942983538,"[[33.63318, -117.82261], [33.63314, -117.82266], [33.64872, -117.83032], [33.64528, -117.84541], [33.63324, -117.82267], [33.64209, -117.8218], [33.64957, -117.83051], [33.64415, -117.84454], [33.64871, -117.83023], [33.64533, -117.84546], [33.64869, -117.83026], [33.64524, -117.84543], [33.65112, -117.83513], [33.6285, -117.8061], [33.62832, -117.80591], [33.64159, -117.84542], [33.63315, -117.82253], [33.64252, -117.8217], [33.64869, -117.83024], [33.64369, -117.84384], [33.64961, -117.83056], [33.64423, -117.84472], [33.63325, -117.82271], [33.6427, -117.82165], [33.64873, -117.83028], [33.64424, -117.84473], [33.64866, -117.83023], [33.64558, -117.84546], [33.63264, -117.83895], [33.63245, -117.83959], [33.64855, -117.83017], [33.64422, -117.84476], [33.63327, -117.82278], [33.64198, -117.82183], [33.64958, -117.83047], [33.64412, -117.84461], [33.64967, -117.83055], [33.64414, -117.84467], [33.64542, -117.82933], [33.64341, -117.84045], [33.64865, -117.83025], [33.64542, -117.84552], [33.64862, -117.83025], [33.64514, -117.84545], [33.64964, -117.83051], [33.64418, -117.84468], [33.64965, -117.83047], [33.64551, -117.84545], [33.64863, -117.83023], [33.64363, -117.84363], [33.63315, -117.82254], [33.64218, -117.82177], [33.64718, -117.83516], [33.64154, -117.84456], [33.63313, -117.82256], [33.64214, -117.82181], [33.64883, -117.83026], [33.64531, -117.84542], [33.64962, -117.8305], [33.64423, -117.84478], [33.6496, -117.83051], [33.64402, -117.84448], [33.65118, -117.83514], [33.64159, -117.84568], [33.63319, -117.82257], [33.64213, -117.82181], [33.63324, -117.82271], [33.64221, -117.82177], [33.64962, -117.83051], [33.64407, -117.84457], [33.64982, -117.83033], [33.64527, -117.84543], [33.64846, -117.83018], [33.64531, -117.84547], [33.63318, -117.82246], [33.642, -117.82183], [33.63318, -117.82259], [33.64201, -117.82181], [33.63326, -117.82277], [33.64215, -117.82175], [33.63282, -117.82297], [33.64194, -117.82182], [33.63327, -117.8228], [33.64196, -117.82182], [33.64963, -117.83052], [33.64534, -117.84545], [33.64868, -117.83026], [33.64364, -117.84201]]","[[33.64322743225134, -117.82590656721601], [33.63815406956086, -117.82914501200584], [33.64562319117258, -117.84329682282777]]","[9, 6, 4]","[640.2836822783697, 3.161002886794175, 1550.50731005927]",0.367002010345459,231.1193470954895
4,800,"[33.64025067958688, -117.83443429448087]","[33.63995975535888, -117.83019739532489]",394.3902984438063,"[[33.64873, -117.83028], [33.64424, -117.84473], [33.63385, -117.82542], [33.64198, -117.82185], [33.63327, -117.8228], [33.64196, -117.82182], [33.64869, -117.83026], [33.64524, -117.84543], [33.63383, -117.82516], [33.64185, -117.82187], [33.63382, -117.82542], [33.64188, -117.82186], [33.64957, -117.83051], [33.64415, -117.84454], [33.63387, -117.82549], [33.64274, -117.83972], [33.63318, -117.82246], [33.642, -117.82183], [33.64871, -117.83023], [33.64533, -117.84546], [33.63318, -117.82259], [33.64201, -117.82181], [33.63335, -117.82301], [33.64225, -117.82177], [33.64767, -117.82833], [33.64204, -117.82181], [33.63382, -117.82508], [33.64202, -117.82182], [33.63383, -117.82555], [33.64235, -117.82176], [33.64862, -117.83025], [33.64514, -117.84545], [33.64865, -117.83022], [33.64417, -117.84473], [33.64965, -117.83047], [33.64551, -117.84545], [33.63388, -117.82553], [33.64216, -117.82177], [33.64962, -117.8305], [33.64423, -117.84478], [33.63385, -117.82509], [33.64194, -117.82185], [33.63339, -117.82315], [33.64219, -117.82178], [33.64846, -117.83018], [33.64531, -117.84547], [33.64965, -117.83053], [33.64419, -117.84468], [33.64966, -117.83054], [33.64404, -117.84458], [33.63327, -117.82278], [33.64198, -117.82183], [33.64964, -117.83051], [33.64418, -117.84468], [33.63387, -117.82532], [33.63399, -117.84034], [33.63315, -117.82254], [33.64218, -117.82177], [33.64758, -117.8352], [33.6442, -117.84452], [33.63339, -117.82308], [33.64194, -117.82185], [33.63357, -117.83879], [33.56461, -117.8299]]","[[33.628421583720936, -117.825681226254], [33.63675989671463, -117.80575401637695], [33.642795080219265, -117.8260387787733]]","[12, 7, 7]","[1346.6124629444919, 2295.3262624663394, 497.73577464632297]",0.27101850509643555,115.54136824607849
5,800,"[33.64025067958688, -117.83443429448087]","[33.63759607723435, -117.83086072762197]",443.4049483109243,"[[33.63264, -117.83895], [33.63245, -117.83959], [33.6335, -117.82361], [33.64216, -117.82177], [33.64964, -117.83051], [33.64418, -117.84468], [33.64957, -117.83051], [33.64415, -117.84454], [33.6485, -117.83019], [33.64549, -117.84549], [33.63339, -117.82314], [33.64034, -117.82245], [33.65122, -117.83495], [33.64536, -117.84546], [33.64934, -117.83013], [33.64417, -117.84464], [33.63339, -117.82308], [33.64194, -117.82185], [33.64495, -117.82931], [33.6441, -117.84457], [33.64961, -117.83052], [33.64414, -117.84466], [33.64867, -117.83027], [33.64411, -117.84461], [33.64718, -117.83516], [33.64154, -117.84456], [33.63315, -117.82254], [33.64218, -117.82177], [33.63353, -117.82369], [33.64021, -117.82253], [33.64859, -117.83021], [33.64521, -117.84546], [33.63282, -117.82297], [33.64194, -117.82182], [33.63337, -117.82307], [33.6401, -117.82256], [33.64958, -117.83049], [33.64409, -117.84462], [33.64965, -117.83047], [33.64551, -117.84545], [33.64963, -117.83051], [33.64419, -117.84466], [33.65112, -117.83513], [33.6285, -117.8061], [33.63286, -117.83827], [33.63378, -117.83858], [33.64505, -117.82929], [33.64351, -117.8425], [33.64758, -117.8352], [33.6442, -117.84452], [33.64542, -117.82933], [33.64341, -117.84045], [33.64871, -117.83023], [33.64533, -117.84546], [33.6483, -117.83013], [33.64537, -117.84548], [33.64958, -117.83047], [33.64412, -117.84461], [33.65107, -117.83513], [33.64558, -117.84554], [33.63327, -117.8228], [33.64196, -117.82182], [33.63326, -117.82277], [33.64215, -117.82175], [33.63335, -117.82301], [33.64225, -117.82177], [33.63319, -117.82257], [33.64031, -117.82245], [33.63342, -117.82319], [33.64004, -117.82263], [33.64865, -117.83022], [33.64417, -117.84473], [33.63339, -117.82315], [33.64219, -117.82178], [33.64736, -117.83516], [33.64747, -117.83542], [33.63324, -117.82267], [33.64209, -117.8218], [33.63351, -117.82371], [33.64202, -117.82182], [33.63327, -117.82278], [33.64198, -117.82183], [33.63352, -117.82367], [33.64012, -117.82258], [33.63344, -117.82331], [33.64012, -117.82258], [33.63356, -117.82353], [33.64274, -117.83972], [33.64863, -117.83023], [33.64363, -117.84363], [33.63353, -117.82367], [33.64194, -117.82185], [33.63349, -117.82369], [33.64007, -117.8226], [33.63325, -117.82271], [33.6427, -117.82165], [33.64481, -117.8293], [33.64362, -117.8421], [33.63318, -117.82259], [33.64201, -117.82181]]","[[33.636633008243656, -117.82121638654225], [33.64215600162304, -117.82615397802533], [33.640657490282386, -117.82033458793121]]","[10, 9, 8]","[901.1149354975157, 668.185570157341, 1033.8987936123158]",0.28102684020996094,329.09077310562134
6,800,"[33.64025067958688, -117.83443429448087]","[33.64346677161122, -117.8332300183018]",373.8019515146585,"[[33.65062, -117.83083], [33.64409, -117.84457], [33.63326, -117.82277], [33.64215, -117.82175], [33.63353, -117.82367], [33.64194, -117.82185], [33.6492, -117.82798], [33.64926, -117.82766], [33.63282, -117.82297], [33.64194, -117.82182], [33.67638, -117.86301], [33.64541, -117.84542], [33.65064, -117.83082], [33.64521, -117.84546], [33.63681, -117.82816], [33.6374, -117.82806], [33.65063, -117.83082], [33.64537, -117.84548], [33.63402, -117.82695], [33.63442, -117.82693], [33.63539, -117.82792], [33.63551, -117.82759], [33.65073, -117.83084], [33.64524, -117.84543], [33.65058, -117.8308], [33.64415, -117.84454], [33.63339, -117.82311], [33.64404, -117.84453], [33.63387, -117.82532], [33.63399, -117.84034], [33.65045, -117.83074], [33.64549, -117.84549], [33.63353, -117.82369], [33.64021, -117.82253], [33.63313, -117.82256], [33.64214, -117.82181], [33.65053, -117.83079], [33.64541, -117.84544], [33.65049, -117.83072], [33.64551, -117.84545], [33.65066, -117.83083], [33.64531, -117.84547], [33.65041, -117.83057], [33.64422, -117.84476], [33.65046, -117.83073], [33.64548, -117.84545], [33.65067, -117.83088], [33.64419, -117.84467], [33.65048, -117.83075], [33.64423, -117.84478], [33.63319, -117.82257], [33.64213, -117.82181], [33.63327, -117.82278], [33.64198, -117.82183], [33.6335, -117.82361], [33.64216, -117.82177], [33.63352, -117.82367], [33.64012, -117.82258], [33.65064, -117.83082], [33.64419, -117.84469], [33.63383, -117.82555], [33.64235, -117.82176], [33.64925, -117.82797], [33.64204, -117.82181], [33.65057, -117.83079], [33.64412, -117.84461], [33.65065, -117.83086], [33.64528, -117.84541], [33.65059, -117.83081], [33.64533, -117.84546], [33.63325, -117.82271], [33.6427, -117.82165], [33.65051, -117.83075], [33.64362, -117.8421], [33.65062, -117.83524], [33.64954, -117.83946], [33.65069, -117.83087], [33.64402, -117.84448], [33.63344, -117.82331], [33.64012, -117.82258], [33.63318, -117.82261], [33.63314, -117.82266], [33.65042, -117.83077], [33.64514, -117.84545], [33.65063, -117.83081], [33.64531, -117.84542], [33.65114, -117.83515], [33.64153, -117.84553], [33.63324, -117.82271], [33.64221, -117.82177], [33.63385, -117.82542], [33.64198, -117.82185], [33.63319, -117.82257], [33.64031, -117.82245], [33.63356, -117.82353], [33.64217, -117.84268], [33.65058, -117.83082], [33.64572, -117.8455]]","[[33.63205071507709, -117.82491960082585], [33.63665011571048, -117.8213072499596], [33.64215203669546, -117.8261568051613]]","[16, 14, 12]","[1482.4837338418902, 1339.8215345873039, 672.1879911311344]",0.2863738536834717,280.71277689933777
7,800,"[33.64025067958688, -117.83443429448087]","[33.637000098831905, -117.8362608611167]",398.37908636076617,"[[33.67733, -117.85939], [33.6441, -117.84458], [33.64885, -117.83038], [33.6454, -117.84547], [33.65058, -117.8308], [33.64415, -117.84454], [33.65064, -117.83082], [33.64419, -117.84469], [33.63127, -117.84225], [33.63148, -117.84188], [33.63568, -117.82761], [33.63556, -117.82759], [33.65065, -117.83086], [33.64528, -117.84541], [33.64962, -117.83051], [33.64407, -117.84457], [33.63339, -117.82314], [33.64034, -117.82245], [33.63415, -117.82709], [33.63444, -117.82687], [33.65053, -117.83079], [33.64541, -117.84544], [33.64867, -117.83027], [33.64411, -117.84461], [33.63324, -117.82271], [33.64221, -117.82177], [33.64795, -117.82998], [33.64352, -117.84177], [33.67638, -117.86301], [33.64541, -117.84542], [33.63349, -117.82369], [33.64007, -117.8226], [33.65073, -117.83084], [33.64524, -117.84543], [33.65118, -117.83514], [33.64159, -117.84568], [33.65114, -117.83515], [33.64153, -117.84553], [33.63318, -117.82246], [33.642, -117.82183], [33.64925, -117.82797], [33.64204, -117.82181], [33.64716, -117.82916], [33.64781, -117.82964], [33.65051, -117.83075], [33.64362, -117.8421], [33.63337, -117.82307], [33.6401, -117.82256], [33.63418, -117.82712], [33.63442, -117.82686], [33.63342, -117.82319], [33.64004, -117.82263], [33.64963, -117.83052], [33.64534, -117.84545], [33.64955, -117.83051], [33.64409, -117.84456], [33.64869, -117.83024], [33.64369, -117.84384], [33.65063, -117.83082], [33.64537, -117.84548], [33.63387, -117.82532], [33.64219, -117.84253], [33.63326, -117.82277], [33.64215, -117.82175], [33.63319, -117.82257], [33.64031, -117.82245], [33.64542, -117.82933], [33.64341, -117.84045], [33.64958, -117.83049], [33.64409, -117.84462], [33.64963, -117.83051], [33.64419, -117.84466], [33.65062, -117.83524], [33.64954, -117.83946], [33.64961, -117.83052], [33.64414, -117.84466], [33.64865, -117.83022], [33.64417, -117.84473], [33.63335, -117.82301], [33.64225, -117.82177], [33.65041, -117.83057], [33.64422, -117.84476], [33.64495, -117.82931], [33.6441, -117.84457], [33.65058, -117.83082], [33.64572, -117.8455], [33.63339, -117.82308], [33.64194, -117.82185], [33.63353, -117.82367], [33.64194, -117.82185]]","[[33.64966122129009, -117.83267517793892], [33.63663679084182, -117.8212034142287], [33.638483569540014, -117.81189453161417]]","[20, 10, 10]","[1443.1791380842374, 1397.5522079878306, 2266.569046611843]",0.13510680198669434,348.0684115886688
8,800,"[33.64025067958688, -117.83443429448087]","[33.644387896679824, -117.83856264888324]",597.7072130560579,"[[33.64963, -117.83051], [33.64724, -117.84663], [33.63324, -117.82271], [33.64221, -117.82177], [33.63327, -117.8228], [33.64196, -117.82182], [33.63568, -117.82761], [33.63556, -117.82759], [33.65051, -117.83075], [33.64723, -117.84654], [33.6335, -117.82361], [33.64216, -117.82177], [33.63339, -117.82314], [33.64034, -117.82245], [33.63325, -117.82271], [33.6427, -117.82165], [33.63315, -117.82253], [33.64252, -117.8217], [33.64542, -117.82933], [33.64724, -117.8466], [33.64495, -117.82931], [33.64721, -117.84658], [33.65058, -117.8308], [33.64722, -117.84662], [33.65118, -117.83514], [33.64143, -117.84649], [33.63339, -117.82308], [33.64194, -117.82185], [33.65046, -117.83073], [33.64725, -117.84663], [33.64965, -117.83053], [33.64724, -117.84668], [33.63686, -117.82814], [33.63533, -117.82808], [33.63339, -117.82311], [33.64723, -117.84663], [33.64869, -117.83024], [33.64724, -117.84656], [33.64885, -117.83038], [33.64727, -117.84649], [33.65057, -117.83079], [33.64724, -117.84672], [33.63387, -117.82532], [33.64134, -117.8467], [33.63357, -117.83879], [33.56461, -117.8299], [33.63415, -117.82709], [33.63444, -117.82687], [33.64863, -117.83023], [33.64722, -117.84655], [33.63318, -117.82261], [33.63314, -117.82266], [33.65053, -117.83079], [33.64724, -117.84654], [33.67638, -117.86301], [33.64722, -117.84654], [33.64867, -117.83027], [33.64723, -117.84661], [33.64795, -117.82998], [33.64723, -117.84662], [33.65073, -117.83084], [33.64725, -117.84665], [33.63127, -117.84225], [33.63148, -117.84188], [33.64958, -117.83049], [33.64725, -117.84662]]","[[33.64434050384139, -117.84394399996562], [33.65040820655979, -117.82857482315603], [33.64967132684699, -117.83268589763244]]","[6, 6, 6]","[499.2448720125334, 1142.0702561422477, 800.3829819429039]",0.311063289642334,161.37483644485474
9,800,"[33.64025067958688, -117.83443429448087]","[33.638011245920694, -117.83665180398475]",322.5218148815046,"[[33.63385, -117.82542], [33.64198, -117.82185], [33.64964, -117.83051], [33.64418, -117.84468], [33.63568, -117.82761], [33.63556, -117.82759], [33.65053, -117.83079], [33.64724, -117.84654], [33.64873, -117.83028], [33.64424, -117.84473], [33.65114, -117.83515], [33.64153, -117.84553], [33.63351, -117.82371], [33.64202, -117.82182], [33.65045, -117.83074], [33.64549, -117.84549], [33.65064, -117.83082], [33.64521, -117.84546], [33.63349, -117.82369], [33.64007, -117.8226], [33.65064, -117.83082], [33.64419, -117.84469], [33.64963, -117.83051], [33.64724, -117.84663], [33.65073, -117.83084], [33.64725, -117.84665], [33.65048, -117.83075], [33.64423, -117.84478], [33.64934, -117.83013], [33.64417, -117.84464], [33.65067, -117.83088], [33.64419, -117.84467], [33.63327, -117.82278], [33.64198, -117.82183], [33.65112, -117.83513], [33.6285, -117.8061], [33.64925, -117.82797], [33.64204, -117.82181], [33.63324, -117.82271], [33.64221, -117.82177], [33.64865, -117.83025], [33.64542, -117.84552], [33.65058, -117.83082], [33.64572, -117.8455], [33.63418, -117.82712], [33.63442, -117.82686], [33.65062, -117.83083], [33.64409, -117.84457], [33.64982, -117.83033], [33.64527, -117.84543], [33.65122, -117.83495], [33.64536, -117.84546], [33.63318, -117.82261], [33.63314, -117.82266], [33.63127, -117.84225], [33.63148, -117.84188], [33.64863, -117.83023], [33.64722, -117.84655], [33.63319, -117.82257], [33.64213, -117.82181], [33.63639, -117.8281], [33.63728, -117.82801], [33.63339, -117.82308], [33.64194, -117.82185], [33.6361, -117.82801], [33.63716, -117.82796], [33.64718, -117.83516], [33.64154, -117.84456], [33.63382, -117.82542], [33.64188, -117.82186], [33.64868, -117.83026], [33.64357, -117.84222], [33.64958, -117.83049], [33.64725, -117.84662], [33.63313, -117.82256], [33.64214, -117.82181], [33.64875, -117.83027], [33.64354, -117.84234], [33.64967, -117.83055], [33.64414, -117.84467], [33.64962, -117.83051], [33.64407, -117.84457], [33.65059, -117.83081], [33.64533, -117.84546], [33.63339, -117.82311], [33.64723, -117.84663], [33.63318, -117.82246], [33.642, -117.82183], [33.64965, -117.83053], [33.64724, -117.84668], [33.65107, -117.83513], [33.64558, -117.84554]]","[[33.642685836423816, -117.82824550205254], [33.649700122426715, -117.83268521425703], [33.645601676643714, -117.84332866476991]]","[15, 14, 12]","[936.4980568262272, 1347.6920248408214, 1045.21432306435]",0.09995102882385254,266.6838471889496
0,1000,"[33.64025067958688, -117.83443429448087]","[33.63846244049977, -117.82795986479877]",632.555489341112,"[[33.63171, -117.8197], [33.64657, -117.82241], [33.65063, -117.83082], [33.64537, -117.84548], [33.65058, -117.83082], [33.64572, -117.8455], [33.64869, -117.83024], [33.64724, -117.84656], [33.63178, -117.81994], [33.64686, -117.82253], [33.65065, -117.83086], [33.64528, -117.84541], [33.63195, -117.82046], [33.64647, -117.82239], [33.63177, -117.81989], [33.64723, -117.84663], [33.63182, -117.82002], [33.64674, -117.82244], [33.64961, -117.83056], [33.64423, -117.84472], [33.62832, -117.80591], [33.64159, -117.84542], [33.65122, -117.83495], [33.64536, -117.84546], [33.63186, -117.82011], [33.6464, -117.82229], [33.63127, -117.84225], [33.63148, -117.84188], [33.67733, -117.85939], [33.6441, -117.84458], [33.65062, -117.83083], [33.64409, -117.84457], [33.64966, -117.83054], [33.64404, -117.84458], [33.63193, -117.82022], [33.64644, -117.82228], [33.632, -117.82034], [33.64674, -117.82244], [33.6319, -117.82015], [33.64663, -117.82238], [33.65069, -117.83087], [33.64402, -117.84448], [33.64764, -117.82992], [33.64721, -117.84658], [33.64934, -117.83013], [33.64417, -117.84464], [33.65048, -117.83075], [33.64423, -117.84478], [33.64758, -117.8352], [33.6442, -117.84452], [33.63192, -117.82025], [33.64681, -117.82249], [33.63179, -117.81985], [33.64668, -117.82243], [33.63357, -117.83879], [33.56461, -117.8299], [33.63173, -117.81979], [33.64699, -117.82259], [33.65073, -117.83084], [33.64725, -117.84665], [33.64873, -117.83028], [33.64424, -117.84473], [33.65112, -117.83513], [33.6285, -117.8061], [33.63186, -117.82003], [33.64666, -117.82238], [33.67638, -117.86301], [33.64722, -117.84654], [33.65064, -117.83082], [33.64419, -117.84469], [33.63173, -117.81975], [33.64654, -117.82236]]","[[33.64970269795203, -117.83269544424175], [33.65213097574772, -117.82460213462716], [33.64470000135587, -117.849699048168]]","[9, 9, 6]","[1321.8607110170522, 1547.7271623185272, 2132.133317552776]",0.40259385108947754,151.34552001953125
1,1000,"[33.64025067958688, -117.83443429448087]","[33.646749563775714, -117.83352281634701]",725.7725204983784,"[[33.65526, -117.83751], [33.64531, -117.84542], [33.63337, -117.82307], [33.6401, -117.82256], [33.65519, -117.83748], [33.64542, -117.84552], [33.63127, -117.84225], [33.63148, -117.84188], [33.632, -117.82034], [33.64674, -117.82244], [33.63351, -117.82371], [33.64202, -117.82182], [33.65367, -117.82656], [33.64536, -117.84546], [33.63173, -117.81979], [33.64699, -117.82259], [33.65493, -117.82889], [33.64527, -117.84543], [33.65561, -117.8356], [33.64422, -117.84476], [33.65578, -117.83349], [33.64414, -117.84466], [33.63339, -117.82308], [33.64194, -117.82185], [33.63315, -117.82253], [33.64252, -117.8217], [33.65367, -117.82659], [33.6442, -117.84452], [33.6547, -117.83911], [33.6285, -117.8061], [33.65448, -117.83909], [33.64143, -117.84649], [33.65519, -117.83748], [33.64725, -117.84665], [33.63318, -117.82261], [33.63314, -117.82266], [33.63639, -117.8281], [33.63728, -117.82801], [33.63192, -117.82025], [33.64681, -117.82249], [33.65502, -117.82862], [33.64528, -117.84541], [33.65489, -117.82884], [33.64724, -117.84663], [33.63177, -117.81989], [33.64723, -117.84663], [33.63318, -117.82259], [33.64201, -117.82181], [33.65524, -117.8375], [33.64404, -117.84458], [33.65524, -117.83752], [33.64549, -117.84549], [33.65612, -117.82887], [33.64423, -117.84472], [33.65517, -117.83748], [33.64414, -117.84467], [33.65525, -117.83757], [33.64725, -117.84662], [33.65517, -117.83755], [33.64547, -117.84545], [33.65516, -117.83741], [33.64724, -117.84656], [33.65524, -117.83755], [33.64725, -117.84663], [33.65516, -117.83744], [33.64531, -117.84547], [33.63178, -117.81994], [33.64686, -117.82253], [33.65523, -117.83753], [33.64724, -117.84672], [33.65529, -117.83753], [33.64723, -117.84654], [33.65521, -117.83748], [33.64724, -117.8466], [33.63415, -117.82709], [33.63444, -117.82687], [33.63349, -117.82369], [33.64007, -117.8226], [33.63342, -117.82319], [33.64004, -117.82263]]","[[33.64676436450809, -117.83351120594958], [33.65439237773232, -117.84771387505255], [33.65250439073024, -117.84511151618608]]","[22, 12, 7]","[1.9634152387062414, 1565.7186252510505, 1250.2179849990152]",1.2591252326965332,264.27839946746826
2,1000,"[33.64025067958688, -117.83443429448087]","[33.64655854402208, -117.83193047281654]",737.1924956024965,"[[33.65493, -117.83633], [33.64514, -117.84545], [33.65477, -117.83639], [33.64534, -117.84545], [33.65054, -117.82205], [33.64204, -117.82181], [33.62832, -117.80591], [33.64159, -117.84542], [33.63539, -117.82792], [33.63551, -117.82759], [33.63387, -117.82532], [33.64134, -117.8467], [33.63352, -117.82367], [33.64012, -117.82258], [33.63193, -117.82022], [33.6506, -117.82147], [33.65516, -117.83744], [33.64531, -117.84547], [33.63325, -117.82271], [33.6427, -117.82165], [33.63173, -117.81975], [33.65048, -117.82217], [33.63173, -117.81979], [33.65049, -117.82207], [33.63186, -117.82003], [33.65052, -117.82208], [33.63315, -117.82253], [33.64252, -117.8217], [33.63353, -117.82369], [33.64021, -117.82253], [33.63357, -117.83879], [33.56461, -117.8299], [33.63337, -117.82307], [33.6401, -117.82256], [33.65523, -117.83753], [33.64724, -117.84672], [33.65567, -117.83313], [33.64558, -117.84546], [33.6539, -117.83883], [33.64558, -117.84554], [33.65484, -117.83674], [33.64724, -117.84668], [33.65482, -117.83677], [33.64419, -117.84469], [33.63192, -117.82025], [33.6505, -117.82192], [33.6547, -117.83911], [33.6285, -117.8061], [33.63127, -117.84225], [33.63148, -117.84188], [33.65478, -117.83645], [33.64407, -117.84457], [33.6548, -117.83647], [33.64537, -117.84548], [33.65485, -117.83678], [33.64424, -117.84473], [33.63339, -117.82308], [33.64194, -117.82185], [33.65516, -117.83741], [33.64724, -117.84656], [33.63178, -117.81994], [33.65048, -117.82201], [33.65456, -117.82656], [33.64536, -117.84546], [33.65484, -117.83681], [33.64409, -117.84456], [33.65529, -117.83753], [33.64723, -117.84654], [33.65561, -117.8356], [33.64422, -117.84476], [33.65383, -117.83879], [33.64153, -117.84553], [33.63318, -117.82246], [33.642, -117.82183], [33.63327, -117.82278], [33.64198, -117.82183]]","[[33.6439107952314, -117.8323593179606], [33.643340847859704, -117.83029861597613], [33.63939702883717, -117.81614743470253]]","[10, 8, 8]","[296.36000025618887, 387.6727100081565, 1665.7701588766802]",0.6001954078674316,261.87291955947876
