name,location_name,latitude,longitude
Back to the Future,1800 Bushnell Ave (George McFly’ Tree),34.105648,-118.141190
Back to the Future,1809 Bushnell Ave (Biff Tannen's House),34.105297,-118.141495
Back to the Future,4 Westmoreland Pl (Doc Emmett's House),34.126995,-118.133476
Back to the Future,535 North Victory Boulevard,34.179382,-118.319618
Back to the Future,9303 Roslyndale Ave (Marty's House),34.238972,-118.433449
Back to the Future,Chino,34.010971,-117.689240
Back to the Future,Courthouse Square,34.141407,-118.349747
Back to the Future,Golden Oak Ranch,34.376553,-118.478294
Back to the Future,Griffith Park,34.132706,-118.280357
Back to the Future,Hollywood United Methodist Church,34.104755,-118.339020
Back to the Future,Kagel Canyon Street & Sandusky Avenue,34.242199,-118.433151
Back to the Future,McCambridge Recreation Center,34.193222,-118.320602
Back to the Future,Panorama City,34.224770,-118.445992
Back to the Future,Puente Hills Mall,33.993553,-117.928116
Back to the Future,Robert R. Blacker House,34.126961,-118.133530
Back to the Future,The Gamble House,34.151569,-118.160927
Back to the Future,Universal Studios,34.138382,-118.354240
Back to the Future,Whittier High School (Hill Valley High School),33.981121,-118.044434
Spirited Away,Albuquerque,35.085182,-106.655540
Spirited Away,Belen,34.663223,-106.780128
Spirited Away,Truth or Consequences,33.128372,-107.255096
The Pianist,Babelsberg,52.391479,13.112170
The Pianist,Beelitz,52.235298,12.978450
The Pianist,Hotel Saski,52.241932,21.003090
The Pianist,Instalatorów,52.199097,20.954014
The Pianist,Jüterbog,51.991001,13.072000
The Pianist,Kobylka,52.340858,21.194670
The Pianist,Konopacka,52.259392,21.038900
The Pianist,Kozia,52.244431,21.011950
The Pianist,Krakowskie Przedmiescie,52.242538,21.015100
The Pianist,Mala,52.258320,21.037590
The Pianist,Norblin Factory,52.180206,21.000591
The Pianist,Potsdam,52.396149,13.058540
The Pianist,Rembertów,52.260620,21.165001
The Pianist,Stalowa,52.261391,21.043909
The Pianist,Studio Babelsberg,52.386982,13.120176
The Pianist,Warsaw,52.234982,21.008490
The Pianist,Zabkowska,52.254238,21.043409
Psycho,109 S. Central,33.446499,-112.073692
Psycho,114 West Adams Street,33.449413,-112.075523
Psycho,200 East 3rd St,32.722576,-114.616447
Psycho,4270 Lankershim Boulevard,34.147476,-118.363869
Psycho,Downtown Phoenix,33.451324,-112.077942
Psycho,Gorman,34.795582,-118.853516
Psycho,Hotel San Carlos,33.450562,-112.074036
Psycho,Luhrs Tower,33.446747,-112.074883
Psycho,N Central Ave & E Monroe St,33.450344,-112.073936
Psycho,Phoenix,33.433044,-112.111801
Psycho,Psycho House,34.136269,-118.346931
Psycho,San Fernando Valley,34.197388,-118.518089
Psycho,Security Building,33.451130,-112.074203
Psycho,Universal Studios,34.138069,-118.353378
Parasite,24 Seonjam-ro 8-gil,37.600426,126.998016
Parasite,Ahyeon-dong (아현동),37.554306,126.956558
Parasite,Goyang Aqua Studio,37.674118,126.900459
Parasite,Jahamun-ro (자하문로),37.590054,126.964645
Parasite,Seongbuk-dong (성북동),37.597023,126.991219
Léon: The Professional,71 97th Street,40.793270,-73.966194
Léon: The Professional,7th Avenue and W 54th Street,40.763611,-73.981453
Léon: The Professional,Chelsea,40.745239,-74.005959
Léon: The Professional,Chelsea Hotel,40.744385,-73.996796
Léon: The Professional,Chinatown,40.713207,-73.995316
Léon: The Professional,East Broadway and Market Street,40.713699,-73.994591
Léon: The Professional,East Harlem,40.796680,-73.934914
Léon: The Professional,Guido's,40.756386,-73.994431
Léon: The Professional,Hoboken,40.743462,-74.029068
Léon: The Professional,Manhattan Municipal Building,40.713009,-74.003738
Léon: The Professional,Mulberry Street and Grand Street,40.719330,-73.997307
Léon: The Professional,Upper East Side,40.770409,-73.962212
Léon: The Professional,Wall Street,40.706020,-74.008827
The Lion King,175 Queens Quay E,43.644711,-79.366135
The Lion King,Casa Loma,43.678040,-79.409554
The Lion King,Hillsdale Ave E,43.705666,-79.386665
The Lion King,Parkwood Estate,43.904671,-78.867485
The Lion King,Studio 54,40.764408,-73.983849
The Lion King,The Drake Hotel,43.643250,-79.424812
The Lion King,The Music Hall,43.676235,-79.357101
The Lion King,The Old Don Jail,43.666031,-79.354362
The Lion King,The Tulip Restaurant,43.666367,-79.317116
Gladiator,Ait Benhaddou,31.046848,-7.132798
Gladiator,Alabama Hills,36.567390,-118.090927
Gladiator,Bourne Woods,51.192677,-0.771271
Gladiator,Cinema Studio Atlas,30.941933,-6.966314
Gladiator,Fort Ricasoli,35.897282,14.526343
Gladiator,Ouarzazate,30.918871,-6.902170
Gladiator,Shepperton Studios,51.406551,-0.464439
Gladiator,Val d'Orcia,43.055347,11.698605
American History X,Archie's Market,34.207150,-118.387428
American History X,Fairfax,34.079952,-118.352081
American History X,Johnie's Coffee Shop,34.063259,-118.361618
American History X,Los Angeles,34.052235,-118.243683
American History X,North Hollywood,34.198112,-118.384949
American History X,Venice Beach,33.875221,-118.409370
American History X,Venice High School,33.996948,-118.443451
American History X,Vinyard Residence,33.993160,-118.455727
The Usual Suspects,770 South Normandie Ave,34.058289,-118.299751
The Usual Suspects,Flatiron Building,40.741032,-73.989716
The Usual Suspects,Herald Examiner,34.039406,-118.259590
The Usual Suspects,Hollywood Athletic Club,34.098385,-118.332123
The Usual Suspects,Jackson Heights,40.756645,-73.885925
The Usual Suspects,Korean Friendship Bell,33.711205,-118.292999
The Usual Suspects,LaGuardia Airport,40.774422,-73.873161
The Usual Suspects,Leo Carrillo State Beach,34.043674,-118.935905
The Usual Suspects,Los Angeles,34.052235,-118.243683
The Usual Suspects,Los Angeles City Hall,34.053802,-118.242935
The Usual Suspects,Los Angeles Harbor,33.736679,-118.265854
The Usual Suspects,New York City,40.713051,-74.007233
The Usual Suspects,San Pedro,33.733700,-118.299850
The Usual Suspects,San Pedro Municipal Building (Final Scene),33.738079,-118.280167
The Usual Suspects,The Langham,34.059311,-118.300148
The Usual Suspects,Verrazano-Narrows Bridge,40.606777,-74.043999
The Prestige,Downey Studios (Closed),33.921272,-118.132256
The Prestige,Durango and Silverton Narrow Gauge Railroad,37.539894,-107.777618
The Prestige,Greystone Park & Mansion,34.092056,-118.401443
The Prestige,Hollywood Forever Cemetery,34.088596,-118.319038
The Prestige,Koreatown,34.057709,-118.299797
The Prestige,Los Angeles Herald Examiner Building,34.039444,-118.259537
The Prestige,Los Angeles Theatre,34.046425,-118.252769
The Prestige,Mount Wilson,34.229439,-118.090942
The Prestige,Mount Wilson Observatory,34.225685,-118.057274
The Prestige,Palace Theater,34.045818,-118.252708
The Prestige,Park Plaza Hotel,34.060879,-118.279160
The Prestige,Pasadena,34.146862,-118.155914
The Prestige,Redstone Castle,39.168873,-107.241821
The Prestige,Telluride,37.937408,-107.811760
The Prestige,The Belasco Theatre,34.040302,-118.259392
The Prestige,The Majestic Downtown,34.045147,-118.251945
The Prestige,The Tower Theatre,34.043571,-118.254829
The Prestige,Walt Disney Studios,34.156818,-118.325012
Whiplash,Barclay Hotel,34.048340,-118.247353
Whiplash,Los Angeles,34.050838,-118.261169
Whiplash,Palace Theater,34.045822,-118.252716
Whiplash,Santa Clarita,34.394279,-118.546799
Whiplash,The Orpheum Theatre,34.042553,-118.255692
Casablanca,Freeway Airport (Gilpin Airport historical location),32.276981,-111.008987
Casablanca,"French Street, Warner Brothers Burbank Studios",34.148670,-118.336922
Casablanca,Hotel Del Sol (Disused),32.722618,-114.616440
Casablanca,Hotel Monte Vista,35.198227,-111.647507
Casablanca,Van Nuys Airport,34.206856,-118.490181
Casablanca,Warner Brothers Burbank Studios,34.147778,-118.339600
Casablanca,Waterman Dr,34.214771,-118.485924
Grave of the Fireflies,Almería,36.849640,-2.460668
Grave of the Fireflies,Cabo De Gata,36.773926,-2.240223
Grave of the Fireflies,Ermita de la Virgen del Mar,36.824463,-2.298230
Grave of the Fireflies,Málaga,36.718430,-4.467294
Grave of the Fireflies,Playa de Torregarcía,36.827724,-2.305839
Grave of the Fireflies,Plaza de España,37.377163,-5.987138
Grave of the Fireflies,Royal Palace of Caserta,41.073124,14.327013
Grave of the Fireflies,Villa D'Este,41.963264,12.795671
The Intouchables,Buvette des Marionnettes,48.846443,2.334456
The Intouchables,Cabourg,49.287106,-0.118572
The Intouchables,Hôtel d'Avaray,48.855675,2.321642
The Intouchables,Le Nemours,48.863014,2.336490
The Intouchables,Les Deux Magots,48.854012,2.333040
The Intouchables,Mont Bisanne,45.747025,6.505697
The Intouchables,Paris,48.859982,2.341364
Modern Times,Bluffside Dr & Riverton Ave,34.140594,-118.366791
Modern Times,Hollywood Boulevard & Vine St,34.101624,-118.326820
Modern Times,Los Angeles Harbor,33.736794,-118.265862
Modern Times,Santa Clarita,34.393250,-118.534676
Modern Times,Sawtelle Blvd & Massachusetts Ave,34.047123,-118.449059
Modern Times,Sierra Hwy. & Penman Rd.,34.521500,-118.264618
Once Upon a Time in the West,Bavispe,30.480310,-108.939781
Once Upon a Time in the West,Cinecittà Studios,41.851765,12.577110
Once Upon a Time in the West,Highway 163,36.987717,-110.179817
Once Upon a Time in the West,Kayenta,36.707703,-110.253471
Once Upon a Time in the West,La Calahorra,37.181358,-3.064510
Once Upon a Time in the West,Mexican Water,36.961761,-109.638252
Once Upon a Time in the West,Moab,38.571739,-109.550797
Once Upon a Time in the West,Monument Valley,36.999889,-110.148758
Once Upon a Time in the West,Paramount Studios,34.084282,-118.320862
Once Upon a Time in the West,Red Mesa,36.966724,-109.387611
Once Upon a Time in the West,Tabernas,37.049450,-2.392680
Once Upon a Time in the West,Tabernas,36.999058,-2.449045
Once Upon a Time in the West,Teec Nos Pos,36.921242,-109.087395
Once Upon a Time in the West,Western Leone (Sweetwater Ranch),37.032448,-2.446452
Rear Window,101 W 121st St,40.805565,-73.947784
Rear Window,104 W 121st St,40.805317,-73.948044
Rear Window,New York City,40.744648,-73.995125
Cinema Paradiso,Bagheria,38.079609,13.510980
Cinema Paradiso,Castelbuono,37.930855,14.085969
Cinema Paradiso,Cefalù,38.033962,14.013647
Cinema Paradiso,Chiusa Sclafani,37.678295,13.270043
Cinema Paradiso,Lascari,38.000328,13.939263
Cinema Paradiso,Palazzo Adriano,37.681000,13.378217
Cinema Paradiso,Palermo,38.118484,13.348031
Cinema Paradiso,Rome,41.903214,12.487602
Cinema Paradiso,Santa Flavia,38.081928,13.523531
Cinema Paradiso,Termini Imerese,37.984207,13.694903
Alien,Acton Lane Power Station,51.534306,-0.258076
Alien,Bray Studios,51.492088,-0.676468
Alien,Shepperton Studios,51.406555,-0.464594
City Lights,Jimmy's Eastside Diner,25.841349,-80.184189
City Lights,Liberty City,25.831316,-80.218590
City Lights,Liberty Square,25.834475,-80.220993
City Lights,Miami,25.779676,-80.239349
City Lights,Miramar High School,25.976110,-80.261948
City Lights,Virginia Key,25.739826,-80.157631
Apocalypse Now,Baler,15.734364,121.569183
Apocalypse Now,Baler Bay,15.766303,121.572220
Apocalypse Now,Iba,15.335858,119.972427
Apocalypse Now,La Romana,18.432842,-68.970253
Apocalypse Now,Metro Manila,14.532552,121.004326
Apocalypse Now,Napa Valley,38.481018,-122.351227
Apocalypse Now,Pagsanjan,14.262939,121.454895
Apocalypse Now,Pagsanjan River,14.260692,121.464973
Memento,411 North Bel Aire Dr (Natalie’s House),34.191868,-118.302864
Memento,500 East Wilson St,34.147953,-118.250000
Memento,Altadena,34.185680,-118.131508
Memento,Burbank,34.182049,-118.307480
Memento,Carson,33.827820,-118.272346
Memento,Ferdy’s Bar,34.174873,-118.300102
Memento,Glendale,34.148140,-118.246437
Memento,Hill Crest Inn (Mountcrest Inn),34.236034,-118.468246
Memento,Las Vegas,36.169090,-115.140579
Memento,North Hills,34.235592,-118.476334
Memento,Sunland,34.259682,-118.311378
Memento,Sylmar,34.306141,-118.435013
Memento,The Tattoo Shop,34.259880,-118.310005
Memento,The Trailer Park,34.258709,-118.309662
Memento,Travel Inn (Discount Inn),34.249077,-118.290176
Memento,Victory Blvd & S Verdugo Dr,34.169708,-118.312187
Django Unchained,Alabama Hills,36.567509,-118.088516
Django Unchained,Evergreen Plantation,30.026880,-90.639626
Django Unchained,Independence,36.802521,-118.199669
Django Unchained,Jackson Hole,43.473576,-110.778671
Django Unchained,Lasky Mesa in Upper Las Virgenes Canyon Open Space Preserve,34.175121,-118.681351
Django Unchained,Lone Pine,36.604912,-118.062973
Django Unchained,Los Angeles,34.052235,-118.243683
Django Unchained,Melody Movie Ranch,34.383717,-118.511650
Django Unchained,New Orleans,29.951065,-90.071533
Django Unchained,Santa Clarita,34.414139,-118.554192
Django Unchained,Second Line Stages,29.931665,-90.069862
Django Unchained,Simi Valley,34.267937,-118.775970
Django Unchained,Whitney Plantation,30.039368,-90.650589
Indiana Jones and the Raiders of the Lost Ark,Borehamwood,51.657364,-0.279910
Indiana Jones and the Raiders of the Lost Ark,Bushey,51.647358,-0.361237
Indiana Jones and the Raiders of the Lost Ark,Elstree Film Studios,51.658085,-0.269361
Indiana Jones and the Raiders of the Lost Ark,Kairouan (القيروان),35.677673,10.097035
Indiana Jones and the Raiders of the Lost Ark,Kaua'i,22.098280,-159.528122
Indiana Jones and the Raiders of the Lost Ark,Kofa National Wildlife Refuge,33.266495,-113.858681
Indiana Jones and the Raiders of the Lost Ark,La Pallice,46.162556,-1.206954
Indiana Jones and the Raiders of the Lost Ark,La Rochelle,46.164490,-1.164307
Indiana Jones and the Raiders of the Lost Ark,New York City,40.743458,-74.009071
Indiana Jones and the Raiders of the Lost Ark,Rickmansworth,51.639179,-0.476701
Indiana Jones and the Raiders of the Lost Ark,San Francisco,37.762299,-122.461777
Indiana Jones and the Raiders of the Lost Ark,San Rafael,37.978340,-122.536667
Indiana Jones and the Raiders of the Lost Ark,Sidi Bouhlel (سيدي بوهليل),34.033554,8.281931
Indiana Jones and the Raiders of the Lost Ark,Sousse (سوسة),35.832153,10.606369
Indiana Jones and the Raiders of the Lost Ark,Stockton,37.963020,-121.312744
Indiana Jones and the Raiders of the Lost Ark,The Royal Masonic School for Girls,51.647598,-0.475328
Indiana Jones and the Raiders of the Lost Ark,Tozeur (توزر),33.926201,8.126682
Indiana Jones and the Raiders of the Lost Ark,University of the Pacific,37.979855,-121.313026
Indiana Jones and the Raiders of the Lost Ark,Yuma,32.693481,-114.637344
WALL·E,10 Vanderbilt Dr (Beach House),40.864834,-73.721489
WALL·E,300 East 55th St (Belfort's Apartment),40.757694,-73.966133
WALL·E,Air Hollywood Inc,34.273930,-118.422188
WALL·E,Ardsley,41.010799,-73.844559
WALL·E,Bahamas,24.735640,-78.268028
WALL·E,Bayville,40.910183,-73.563171
WALL·E,Brooklyn,40.680172,-73.957764
WALL·E,Chestnut Hill Dr (Belfort's estate),40.849171,-73.569160
WALL·E,Classic Harbor Line New York,40.713367,-74.016754
WALL·E,Closter,40.972118,-73.960449
WALL·E,Closter Plaza,40.970345,-73.956406
WALL·E,Equitable Building,40.708443,-74.010841
WALL·E,Geneva,46.204758,6.140421
WALL·E,Harrison,40.969597,-73.720573
WALL·E,Las Vegas,36.169090,-115.140579
WALL·E,Mamaroneck,40.950939,-73.734673
WALL·E,Nassau St,40.709637,-74.008476
WALL·E,New York,40.752518,-74.014015
WALL·E,New York City,40.713051,-74.007233
WALL·E,Portofino,44.303959,9.207770
WALL·E,Rao's,40.793941,-73.934235
WALL·E,Sands Point,40.851673,-73.719780
WALL·E,Shalimar Diner (closed),40.727127,-73.863991
WALL·E,Trump Tower,40.762386,-73.973915
WALL·E,White Plains,41.032730,-73.766327
The Lives of Others,Berlin,52.520008,13.404954
The Lives of Others,Berlin-Hohenschönhausen Memorial,52.541878,13.500201
The Lives of Others,Hufelandstraße,52.531193,13.433473
The Lives of Others,Karl-Marx-Allee,52.517700,13.435954
The Lives of Others,Normannenstraße,52.516010,13.483448
The Lives of Others,Old City Hall (Altes Stadthaus),52.516560,13.411436
The Lives of Others,Wedekindstraße,52.512695,13.445446
Sunset Blvd.,2919 4th St,34.000748,-118.478394
Sunset Blvd.,5154 Fountain Ave,34.094749,-118.301743
Sunset Blvd.,5746 Sunset Boulevard,34.097954,-118.315514
Sunset Blvd.,Los Angeles Zoo,34.148232,-118.288391
Sunset Blvd.,Playland Arcade,34.009007,-118.497536
Sunset Blvd.,Santa Monica Pier,34.008259,-118.498871
Sunset Blvd.,Television City,34.074982,-118.360237
Sunset Blvd.,Venice Beach,33.976376,-118.467461
Paths of Glory,Cine Doré,40.411640,-3.699002
Paths of Glory,Escuela de Interpretación Cristina Rota,40.407047,-3.698940
Paths of Glory,Estación de Algodor,39.912853,-3.863597
Paths of Glory,Madrid,40.415588,-3.705658
Paths of Glory,Paseo Pintor Rosales,40.428886,-3.721803
Paths of Glory,Paterna,39.503620,-0.443845
The Shining,3900 Biscayne Blvd,25.813559,-80.189629
The Shining,Elstree Studios,51.658161,-0.269910
The Shining,Glacier National Park,48.715130,-113.835068
The Shining,Going-to-the-Sun Road,48.632172,-113.861771
The Shining,Hollywood American Legion Post 43,34.107697,-118.337837
The Shining,Kensington Apartments,40.002392,-105.255096
The Shining,Saint Mary Lake,48.697773,-113.495491
The Shining,Stansted Airport,51.886890,0.248730
The Shining,Timberline Lodge,45.331135,-121.711182
The Shining,Wild Goose Island,48.688862,-113.539970
The Great Dictator,3 Mills Studios,51.527374,-0.006995
The Great Dictator,Belvoir Castle,52.894691,-0.782495
The Great Dictator,Bow,51.532528,-0.031811
The Great Dictator,Castle Howard,54.121769,-0.906217
The Great Dictator,Ham House and Garden,51.444183,-0.314109
The Great Dictator,Hampton Court Palace,51.403629,-0.337878
The Great Dictator,Hatfield,51.764164,-0.224848
The Great Dictator,Hatfield House,51.760620,-0.209289
The Great Dictator,Hever,51.186581,0.112577
The Great Dictator,Hever Castle & Gardens,51.186863,0.113821
The Great Dictator,Reggia di Caserta,41.073174,14.326996
The Great Dictator,Richmond,51.461998,-0.306651
The Great Dictator,St Clere Estate,51.309353,0.261009
The Great Dictator,Wrest Park,52.007847,-0.412487
The Great Dictator,York,53.959988,-1.089205
Avengers: Infinity War,Banaue Rice Terraces,16.915314,121.067322
Avengers: Infinity War,Cockburn Street,55.950600,-3.190000
Avengers: Infinity War,Durham Cathedral,54.773235,-1.576355
Avengers: Infinity War,Fairburn,33.564510,-84.578888
Avengers: Infinity War,Inverness Castle,57.476147,-4.225446
Avengers: Infinity War,Pinewood Atlanta Studios,33.474232,-84.510399
Avengers: Infinity War,Royal Mile,55.948910,-3.195390
Avengers: Infinity War,St Abbs Head,55.899391,-2.131560
Avengers: Infinity War,Tallulah Gorge,34.729900,-83.385750
Avengers: Infinity War,Waverly Train Station,55.951511,-3.191630
Witness for the Prosecution,60 Water St,40.703136,-73.991867
Witness for the Prosecution,John Muir Middle School,34.194702,-118.311470
Witness for the Prosecution,Los Angeles,34.058178,-118.256851
Witness for the Prosecution,New York,40.715794,-74.022743
Aliens,Acton Lane Power Station,51.534306,-0.258076
Aliens,Bray Studios,51.492088,-0.676468
Aliens,Shepperton Studios,51.406555,-0.464594
Spider-Man: Into the Spider-Verse,15 W 81st St,40.782711,-73.972626
Spider-Man: Into the Spider-Verse,36 Fuller Pl (Peter's house),40.658386,-73.980194
Spider-Man: Into the Spider-Verse,Alexander Hamilton U.S. Custom House,40.704102,-74.013802
Spider-Man: Into the Spider-Verse,Bellflower,33.893581,-118.136040
Spider-Man: Into the Spider-Verse,Brooklyn,40.688496,-73.958839
Spider-Man: Into the Spider-Verse,Hearst Tower,40.766544,-73.983459
Spider-Man: Into the Spider-Verse,Immanuel Presbyterian Church,34.061203,-118.294342
Spider-Man: Into the Spider-Verse,Manhattan,40.786621,-73.978233
Spider-Man: Into the Spider-Verse,Richmond Hill,40.696884,-73.830360
Spider-Man: Into the Spider-Verse,Riverside Dr,40.851788,-73.942162
Spider-Man: Into the Spider-Verse,Sony Pictures Studios,34.017681,-118.401176
Spider-Man: Into the Spider-Verse,St. John Bosco High School,33.906647,-118.123360
Spider-Man: Into the Spider-Verse,Taft High School,34.169720,-118.571442
Spider-Man: Into the Spider-Verse,Universal Studios Hollywood,34.138260,-118.353615
Spider-Man: Into the Spider-Verse,Woodland Hills,34.167927,-118.614594
American Beauty,11388 Homedale St (Lester's House),34.067818,-118.465828
American Beauty,20105 Saticoy Rd.,34.208511,-118.571846
American Beauty,330 S. Windsor Blvd (The Colonel's House),34.067886,-118.321236
American Beauty,Alameda Ave,34.181282,-118.292618
American Beauty,Chatsworth,34.248341,-118.614311
American Beauty,LAPD Police Academy/Elysian Park,34.082142,-118.241661
American Beauty,Long Beach Polytechnic High School,33.786781,-118.182976
American Beauty,Sacramento,38.578915,-121.496674
American Beauty,South Bay,33.873119,-118.425659
American Beauty,South High School,33.810970,-118.364120
American Beauty,Warner Bros. Ranch Facilities,34.157799,-118.344200
American Beauty,Warner Brothers Burbank Studios,34.148849,-118.338036
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Bellevue Hospital,40.739117,-73.974937
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Brooklyn,40.673798,-73.959587
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Kings County Hospital Center,40.656864,-73.944901
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Manhattan,40.766239,-73.999359
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,New York City,40.719837,-74.019806
The Dark Knight Rises,550 S Hope St,34.049660,-118.255707
The Dark Knight Rises,Cairngorms National Park,57.060017,-3.607898
The Dark Knight Rises,Cardington Studios,52.107933,-0.423461
The Dark Knight Rises,Carnegie Mellon University,40.442440,-79.943153
The Dark Knight Rises,Chand Bawri,27.007240,76.606415
The Dark Knight Rises,Delta Point (Gotham General Hospital),51.379135,-0.100420
The Dark Knight Rises,"Downtown, Los Angeles",34.039845,-118.247932
The Dark Knight Rises,El Camino College,33.885521,-118.326874
The Dark Knight Rises,El Camino Village,33.888344,-118.332596
The Dark Knight Rises,Farmiloe Building (closed),51.520699,-0.101378
The Dark Knight Rises,Greenwood Lake,41.222240,-74.295151
The Dark Knight Rises,Heinz Field,40.446735,-80.015785
The Dark Knight Rises,Inverness Airport,57.541225,-4.053508
The Dark Knight Rises,La Loggia del Piazzale Michelangelo,43.761822,11.264711
The Dark Knight Rises,Mehrangarh Fort,26.297928,73.018799
The Dark Knight Rises,Newark,40.731441,-74.188026
The Dark Knight Rises,Nottingham,52.954597,-1.159561
The Dark Knight Rises,One Liberty Plaza,40.709518,-74.010674
The Dark Knight Rises,Osterley Park And House,51.489414,-0.345879
The Dark Knight Rises,Pittsburgh (Gotham City),40.435158,-80.001976
The Dark Knight Rises,Queensboro Bridge,40.756702,-73.954506
The Dark Knight Rises,Senate House,51.521023,-0.128841
The Dark Knight Rises,Sony Pictures Studios,34.017433,-118.401627
The Dark Knight Rises,Stansted Airport (Gotham City Airport),51.885815,0.238678
The Dark Knight Rises,Third Street Tunnel,34.052807,-118.251175
The Dark Knight Rises,Trump Tower,40.762325,-73.973907
The Dark Knight Rises,Union Station,34.056206,-118.236572
The Dark Knight Rises,Wall St,40.705997,-74.008987
The Dark Knight Rises,Warner Brothers Burbank Studios,34.148224,-118.339310
The Dark Knight Rises,Wollaton Hall,52.947845,-1.209799
Oldboy,Busan (부산광역시),35.179268,129.066818
Oldboy,Mount Lyford,-42.446796,173.143723
Oldboy,Seul (서울특별시),37.571716,126.962776
Oldboy,Songgye High School,35.358330,128.083740
Inglourious Basterds,Babelsberg,52.391479,13.112170
Inglourious Basterds,Bad Schandau,50.917480,14.154270
Inglourious Basterds,Bistrot La Renaissance,48.895828,2.339692
Inglourious Basterds,Elbe Sandstone Mountains (Děčínská vrchovina),50.793346,14.108737
Inglourious Basterds,Fort Hahneberg,52.522194,13.139121
Inglourious Basterds,Görlitz,51.153141,14.975300
Inglourious Basterds,Krampnitz,52.457520,13.059440
Inglourious Basterds,Nauen,52.606651,12.875370
Inglourious Basterds,Paris,48.856613,2.352222
Inglourious Basterds,Rüdersdorf,52.469181,13.780570
Inglourious Basterds,Sebnitz,50.976109,14.273970
Inglourious Basterds,Studio Babelsberg,52.387016,13.120156
Amadeus,Arcibiskupský zámek Kroměříž,49.300442,17.393444
Amadeus,Barrandov Studio,50.030708,14.391386
Amadeus,Châteauform’ Château de Guermantes,48.852676,2.697660
Amadeus,Divadlo J.K. Tyla,49.745426,13.373544
Amadeus,Hradčanské nám.,50.089439,14.397056
Amadeus,Hradčanské náměstí,50.089512,14.396460
Amadeus,Kostel svatého Jiljí,50.085014,14.418316
Amadeus,Kroměříž,49.291656,17.395136
Amadeus,Malá Strana,50.087994,14.402563
Amadeus,Monte Argentario,42.410088,11.143403
Amadeus,Staré Město,50.088684,14.417284
Amadeus,Stavovské divadlo,50.085972,14.423564
Amadeus,Wien Südbahnhof,48.185154,16.376028
Coco,El Mirage Dry Lake,34.646996,-117.600151
Coco,Greystone Park & Mansion,34.092033,-118.401154
Coco,Lompoc,34.653389,-120.457733
Coco,Los Angeles,34.052235,-118.243683
Coco,Marfa,30.309450,-104.020638
Coco,Santa Clarita,34.414139,-118.554192
Coco,Shafter,29.815365,-104.301720
Coco,Thornewood Castle,47.130314,-122.551346
Toy Story,New York City,40.711933,-74.007614
Toy Story,Pixar Animation Studios,37.832829,-122.284065
Joker,1150 Anderson Ave (Joker stairs scenes),40.835629,-73.924294
Joker,199 Cherry Street,40.710529,-73.993263
Joker,20 Exchange Place-CIBC Building,40.705460,-74.009689
Joker,3396 Jerome Ave (Donut shop),40.880524,-73.883682
Joker,Bronx,40.824200,-73.866142
Joker,Brooklyn Army Terminal,40.644371,-74.026505
Joker,Chinatown,40.708691,-74.009689
Joker,Harlem,40.813511,-73.961418
Joker,Jersey City,40.717499,-74.044113
Joker,Loew's Jersey Theatre,40.732040,-74.064217
Joker,Manhattan,40.713051,-74.007233
Joker,New York City,40.713051,-74.007233
Joker,Newark,40.731510,-74.174393
Joker,Seagram Building,40.758228,-73.972015
Joker,Steiner Studios,40.700500,-73.966881
Joker,Subway station,40.646305,-73.994827
Joker,The Wayne Hall,40.728443,-74.063736
Braveheart,Aonach Eagach,56.666016,-5.034182
Braveheart,Ardmore Studios,53.196404,-6.124344
Braveheart,Ballymore Eustace,53.132820,-6.615805
Braveheart,Bective Abbey,53.582436,-6.702951
Braveheart,Coronation Plantation,53.155617,-6.362973
Braveheart,Curragh Plains,53.160480,-6.894450
Braveheart,Dunsany Castle,53.535576,-6.621007
Braveheart,Dunsoghly Castle,53.426865,-6.318313
Braveheart,Glen Nevis,56.812885,-5.078020
Braveheart,Glencoe,56.682281,-5.102640
Braveheart,Kippure Estate,53.166492,-6.379453
Braveheart,Loch Leven,56.680103,-5.147041
Braveheart,Sally Gap,53.136677,-6.311078
Braveheart,The Curragh,53.146385,-6.833783
Braveheart,Trim,53.551605,-6.788778
Braveheart,Trim Castle,53.554291,-6.789826
The Boat,Cleveland Lakes Nature Reserve,51.647514,-1.903807
The Boat,Didcot Railway Centre,51.611897,-1.243222
The Boat,East Molesey,51.402847,-0.325263
The Boat,London,51.503216,-0.157191
The Boat,Molesey Boat Club,51.405022,-0.347272
The Boat,University of Washington,47.654625,-122.307610
The Boat,Winnersh Film Studios,51.439194,-0.885010
Avengers: Endgame,Atlanta,33.749542,-84.398964
Avengers: Endgame,Durham Cathedral,54.773239,-1.576561
Avengers: Endgame,New York City,40.730610,-73.935242
Avengers: Endgame,Pinewood Atlanta Studios,33.473297,-84.512733
Avengers: Endgame,SANY America,33.345737,-84.556198
Avengers: Endgame,St Abbs,55.898865,-2.140634
Avengers: Endgame,Tokyo,35.652832,139.839478
Princess Mononoke,Carei,47.686588,22.464050
Princess Mononoke,Castel Film Studios,44.699940,26.138571
Princess Mononoke,Karolyi Castle (Castelul Károlyi),47.683746,22.467253
